CL_CD,CL_NM,AREA_NM,ADDR,BASE_YEAR,BASE_MT,ALL_TOTAL_CO,MON_VIEWS_CO,TUES_VIEWS_CO,WED_VIEWS_CO,THUR_VIEWS_CO,FRI_VIEWS_CO,SAT_VIEWS_CO,SUN_VIEWS_CO
c4,음식점,만복흑돼지,제주특별자치도 서귀포시 안덕면 산방로 55,2023,02,44,4,7,12,4,6,6,5
c4,음식점,만부정,제주특별자치도 제주시 사장길 38,2023,02,28,5,1,2,2,3,14,1
c4,음식점,만선바다,제주특별자치도 제주시 삼무로1길 6,2023,02,20,3,2,0,3,2,2,8
c4,음식점,만선식당,제주특별자치도 서귀포시 대정읍 하모항구로 44,2023,02,47,6,6,9,10,3,9,4
c4,음식점,만세국수,제주특별자치도 제주시 오라로 152,2023,02,4,0,1,1,0,0,1,1
c4,음식점,만세국수 본점,제주특별자치도 제주시 오라로 152,2023,02,16,0,1,2,5,1,1,6
c4,음식점,만세국수 삼성혈점,제주특별자치도 제주시 삼성로 29,2023,02,17,1,0,1,4,3,6,2
c4,음식점,만원의행복,제주특별자치도 제주시 신대로7길 9,2023,02,31,2,5,6,7,7,3,1
c4,음식점,만월당,제주특별자치도 제주시 구좌읍 월정1길 56,2023,02,18,4,4,1,3,3,1,2
c4,음식점,만조이천쌀밥,제주특별자치도 서귀포시 성산읍 성산중앙로 5,2023,02,42,3,8,5,3,8,4,11
c4,음식점,만추안,제주특별자치도 서귀포시 중문관광로72번길 100,2023,02,99,17,9,16,19,6,17,15
c4,음식점,말이,제주특별자치도 제주시 구좌읍 세화1길 40,2023,02,35,4,6,4,6,8,5,2
c4,음식점,맛나리,제주특별자치도 서귀포시 동문로 34 (서귀동),2023,02,12,3,1,2,2,1,1,2
c4,음식점,맛나식당,제주특별자치도 서귀포시 성산읍 동류암로 43,2023,02,66,14,13,8,8,9,10,4
c4,음식점,맛있는 여가생활,제주특별자치도 제주시 한림읍 귀덕로 60,2023,02,18,3,3,2,0,5,3,2
c4,음식점,맛있는집,제주특별자치도 서귀포시 동문로 110 (동홍동),2023,02,38,5,13,5,3,5,5,2
c4,음식점,망고레이,제주특별자치도 제주시 우도면 우도로 1,2023,02,26,5,4,2,3,8,2,2
c4,음식점,망고레이 함덕점,제주특별자치도 제주시 조천읍 조함해안로 504,2023,02,21,1,4,3,2,5,5,1
c4,음식점,망고홀릭 법환점,제주특별자치도 서귀포시 막숙포로 83,2023,02,14,3,3,0,2,2,1,3
c4,음식점,망고홀릭 제주본점,제주 제주시 삼무로5길 2,2023,02,44,5,4,6,9,10,4,6
c4,음식점,매기의 추억,제주시 한림읍 한림해안로 595,2023,02,9,2,1,1,1,1,3,0
c4,음식점,매일통닭,제주특별자치도 서귀포시 중앙로54번길 35,2023,02,8,2,1,1,1,1,1,1
c4,음식점,맥파이 브루어리,제주특별자치도 제주시 동회천1길 23,2023,02,53,5,6,8,9,6,13,6
c4,음식점,맥파이 블루버드,제주특별자치도 제주시 탑동로2길 7,2023,02,12,2,4,1,1,1,1,2
c4,음식점,맨도롱해장국,제주특별자치도 서귀포시 태평로353번길 11,2023,02,12,4,1,3,1,2,1,0
c4,음식점,머문카페,제주특별자치도 제주시 구좌읍 해맞이해안로 460,2023,02,29,1,7,3,4,5,3,6
c4,음식점,먹쿠슬낭여행자카페,제주특별자치도 제주시 오라로 24,2023,02,10,2,2,1,1,2,1,1
c4,음식점,메로식당,제주특별자치도 서귀포시 중정로91번길 16,2023,02,35,6,8,4,3,5,7,2
c4,음식점,메리앤폴,제주시 한림읍 일주서로 5872,2023,02,29,4,5,4,6,4,1,5
c4,음식점,메밀꽃차롱,제주특별자치도 제주시 연오로 136 (연동),2023,02,75,14,10,12,16,10,8,5
c4,음식점,메종드베니,제주특별자치도 제주시 동화로 28,2023,02,28,2,8,2,8,3,2,3
c4,음식점,메종드쁘띠푸루,제주특별자치도 제주시 신설로7길 3,2023,02,48,4,19,7,6,4,6,2
c4,음식점,메종드쁘티푸르,제주특별자치도 제주시 신설로7길 3,2023,02,20,2,7,2,3,2,2,2
c4,음식점,메종드쁘티푸르 노형점,제주특별자치도 제주시 노형8길 12,2023,02,13,1,1,0,7,0,3,1
c4,음식점,메콩스카이,제주특별자치도 제주시 연오로 35,2023,02,24,2,8,2,2,4,4,2
c4,음식점,멘도롱 cafe,제주특별자치도 서귀포시 대정읍 하모항구로 70,2023,02,21,1,5,3,3,4,2,3
c4,음식점,면뽑는선생 만두빚는아내,제주특별자치도 제주시 한림읍 옹포2길 10,2023,02,12,2,1,2,4,0,1,2
c4,음식점,면사무소,제주특별자치도 제주시 애월읍 애월해안로 494,2023,02,26,3,7,4,1,2,6,3
c4,음식점,명당양과,제주특별자치도 제주시 원노형로 83,2023,02,76,9,15,6,10,8,13,15
c4,음식점,명도암수다뜰,제주특별자치도 제주시 명림로 164,2023,02,11,0,1,2,2,3,3,0
c4,음식점,명랑스낵,제주특별자치도 제주시 한림읍 한림로 585,2023,02,58,11,10,7,10,7,6,7
c4,음식점,명리동식당,제주특별자치도 제주시 한경면 녹차분재로 498,2023,02,37,5,9,4,7,7,2,3
c4,음식점,명문사거리식당,제주특별자치도 서귀포시 표선면 중산간동로 5218,2023,02,21,2,2,4,1,3,3,6
c4,음식점,명물,제주특별자치도 제주시 탑동로11길 2-1,2023,02,28,3,4,4,3,4,4,6
c4,음식점,명성식당,제주특별자치도 제주시 삼성로 94,2023,02,27,6,4,3,3,2,5,4
c4,음식점,명월국민학교,제주특별자치도 제주시 한림읍 명월로 48,2023,02,169,23,23,26,27,20,22,28
c4,음식점,명진전복,제주특별자치도 제주시 구좌읍 해맞이해안로 1282,2023,02,186,28,33,33,29,32,16,15
c4,음식점,명태명가,제주특별자치도 제주시 연북로 514,2023,02,20,2,2,4,4,1,1,6
c4,음식점,명품전통육개장 본점,제주특별자치도 제주시 원노형로 37,2023,02,25,5,3,3,3,4,4,3
c4,음식점,명품한라봉아이스크림,제주특별자치도 서귀포시 성산읍 일주동로 5335,2023,02,36,4,7,3,5,5,4,8
c4,음식점,모노클제주,제주특별자치도 서귀포시 남원읍 태위로360번길 30-8,2023,02,14,3,5,2,1,2,1,0
c4,음식점,모뉴에트,제주특별자치도 제주시 구좌읍 종달동길 23,2023,02,18,2,4,1,3,3,3,2
c4,음식점,모닥치기,제주특별자치도 제주시 남광로2길 17,2023,02,54,8,7,6,10,12,3,8
c4,음식점,모디카,제주특별자치도 제주시 한림읍 한림상로 134-5,2023,02,16,2,2,1,3,3,2,3
c4,음식점,모래비카페,제주특별자치도 제주시 구좌읍 해맞이해안로 462,2023,02,25,3,3,4,2,3,6,4
c4,음식점,모루쿠다,제주특별자치도 서귀포시 동홍중앙로90번길 48,2023,02,57,14,6,14,6,5,4,8
c4,음식점,모리노아루요,제주특별자치도 제주시 애월읍 하소로 769-58,2023,02,41,1,5,8,6,5,8,8
c4,음식점,모리노코에,제주특별자치도 제주시 구남로2길 30,2023,02,15,4,1,1,3,1,4,1
c4,음식점,모메든식당,제주특별자치도 서귀포시 일주서로 508,2023,02,12,2,2,3,1,1,0,3
c4,음식점,모메존,제주특별자치도 제주시 도두3길 17,2023,02,36,6,4,6,5,4,7,4
c4,음식점,모모제이,제주특별자치도 제주시 인다8길 36-1,2023,02,23,2,4,2,1,1,1,12
c4,음식점,모슬포에서,서귀포시 대정읍 영서중로13번길 9-9,2023,02,17,0,2,3,1,4,2,5
c4,음식점,모시란,제주특별자치도 제주시 남광로 117-1,2023,02,30,5,4,3,4,6,6,2
c4,음식점,모앙,제주시 인다5길 12-4,2023,02,13,3,3,0,0,3,3,1
c4,음식점,모이세해장국 노형점,제주특별자치도 제주시 월랑로 61,2023,02,17,5,2,1,1,4,3,1
c4,음식점,목포고을,제주특별자치도 서귀포시 일주서로 968-5,2023,02,33,3,6,6,1,6,5,6
c4,음식점,몬떼마레,제주특별자치도 서귀포시 안덕면 사계북로 120 루시드엠빌딩,2023,02,17,1,3,2,7,0,1,3
c4,음식점,몬스터살롱,제주특별자치도 제주시 애월읍 일주서로 6017,2023,02,12,4,1,2,1,1,1,2
c4,음식점,몬스테라 자구리,제주특별자치도 서귀포시 소암로12번길 7,2023,02,17,2,7,2,1,2,1,2
c4,음식점,몰질식육식당,제주특별자치도 서귀포시 이어도로 598,2023,02,20,3,3,2,2,3,2,5
c4,음식점,못잊어 감자탕,제주특별자치도 제주시 서광로32길 35,2023,02,38,4,3,5,4,7,7,8
c4,음식점,몽상드애월(몽상),제주특별자치도 제주시 애월읍 애월북서길 56-1,2023,02,222,37,34,44,37,24,22,24
c4,음식점,몽생이,제주특별자치도 제주시 한경면 녹차분재로 628,2023,02,11,2,1,3,2,1,1,1
c4,음식점,몽키비치클럽 Monkey Beach,서귀포시 중문관광로72번길 29-9,2023,02,233,28,32,41,27,41,30,34
c4,음식점,묘한상점 묘한카페,제주특별자치도 서귀포시 성산읍 시흥상동로 87,2023,02,22,7,1,3,2,2,4,3
c4,음식점,무거버거,제주특별자치도 제주시 조천읍 조함해안로 356,2023,02,20,1,5,2,2,5,1,4
c4,음식점,무뚱 식도락 식당,제주특별자치도 서귀포시 남원읍 태위로689번길 10,2023,02,35,6,7,3,4,5,5,5
c4,음식점,무상찻집,제주특별자치도 제주시 서광로5길 10,2023,02,25,8,2,1,3,5,6,0
c4,음식점,무인카페 산책,제주특별자치도 제주시 애월읍 고내로7길 49,2023,02,35,8,2,6,4,3,8,4
c4,음식점,무진장식당,제주특별자치도 제주시 서광로2길 11-9,2023,02,37,5,5,5,7,6,5,4
c4,음식점,문게야,제주특별자치도 제주시 동광로23길 23,2023,02,16,0,3,5,2,2,2,2
c4,음식점,문동일셰프녹차고을,제주특별자치도 제주시 애월읍 하귀동남4길 13-1,2023,02,52,9,9,11,6,10,2,5
c4,음식점,문쏘,제주특별자치도 제주시 한림읍 한림상로 15-5,2023,02,35,7,6,3,7,2,2,8
c4,음식점,문어빵굽는 문빵9 서귀포올레시장,제주특별자치도 서귀포시 중앙로62번길 18,2023,02,59,10,3,12,6,15,6,7
c4,음식점,문어빵굽는문빵9,제주특별자치도 제주시 우도면 우도해안길 388,2023,02,29,3,6,5,2,3,7,3
c4,음식점,문치비 본점,제주특별자치도 서귀포시 신서로32번길 14,2023,02,25,4,6,4,4,2,2,3
c4,음식점,문화통닭,제주특별자치도 서귀포시 성산읍 고성오조로 81,2023,02,10,2,4,0,2,2,0,0
c4,음식점,물고기카페,제주특별자치도 서귀포시 안덕면 난드르로 25-7,2023,02,20,3,3,5,2,3,2,2
c4,음식점,물꼬해녀의집,제주특별자치도 제주시 우도면 우도해안길 496,2023,02,12,3,2,0,1,3,2,1
c4,음식점,물질식육식당,제주특별자치도 서귀포시 강정동 4251-8,2023,02,32,5,4,5,6,2,5,5
c4,음식점,미나리(제주시),제주특별자치도 제주시 삼무로11길 34,2023,02,8,0,2,1,1,2,1,1
c4,음식점,미나리식당,제주특별자치도 서귀포시 중앙로59번길 11,2023,02,25,5,2,4,2,3,4,5
c4,음식점,미드나잇 제주,제주특별자치도 서귀포시 안덕면 신화역사로304번길 98,2023,02,22,2,4,3,4,4,2,3
c4,음식점,미래뷔페정식,제주특별자치도 서귀포시 516로 200,2023,02,92,36,15,7,5,16,10,3
c4,음식점,미루네,제주특별자치도 제주시 오복4길 5 (이도이동),2023,02,5,1,1,1,0,0,1,1
c4,음식점,미미국수,제주특별자치도 제주시 삼성로 39,2023,02,11,1,2,0,2,1,3,2
c4,음식점,미번베트남쌀국수,제주특별자치도 제주시 한림읍 한림로5길 23,2023,02,33,5,4,4,8,3,7,2
c4,음식점,미복빈대떡,제주시 신대로16길 49,2023,02,10,1,1,0,3,3,1,1
c4,음식점,미소짓는 흑도야지,제주특별자치도 제주시 국기로3길 9,2023,02,10,0,2,2,2,1,1,2
c4,음식점,미송식탁,제주특별자치도 제주시 삼무로11길 36,2023,02,13,1,0,3,2,4,1,2
c4,음식점,미스틱3도,제주특별자치도 제주시 1100로 2894-49 1층,2023,02,19,3,2,5,2,1,5,1
c4,음식점,미엘드세화,제주특별자치도 제주시 구좌읍 해맞이해안로 1464,2023,02,16,1,4,1,2,2,4,2
c4,음식점,미영이네식당,제주 서귀포시 대정읍 하모항구로 42,2023,02,67,9,6,8,10,11,13,10
c4,음식점,미원,제주특별자치도 제주시 원노형6길 10,2023,02,8,2,2,0,2,0,2,0
c4,음식점,미친부엌,제주특별자치도 제주시 탑동로 15,2023,02,92,14,13,13,13,16,16,7
c4,음식점,미쿠니,제주특별자치도 제주시 서흘길 41,2023,02,10,1,3,0,2,3,1,0
c4,음식점,미풍해장국 서귀포직영점,제주특별자치도 서귀포시 신동로27번길 12-4,2023,02,21,3,4,3,2,5,2,2
c4,음식점,미풍해장국 신제주점,제주특별자치도 제주시 선덕로 2,2023,02,71,8,14,6,13,8,16,6
c4,음식점,민경이네어등포해녀촌,제주특별자치도 제주시 구좌읍 해맞이해안로 830,2023,02,25,2,3,5,1,5,5,4
c4,음식점,민봉태중화요리,제주특별자치도 제주시 연삼로 776 (화북이동),2023,02,19,4,5,2,3,3,1,1
c4,음식점,밀리우,제주특별자치도 서귀포시 표선면 민속해안로 537,2023,02,18,1,7,4,1,2,1,2
c4,음식점,바닐라파레트,제주특별자치도 제주시 진군길 56-2,2023,02,8,2,0,1,1,1,1,2
c4,음식점,바다가는길,제주특별자치도 서귀포시 남성중로 40,2023,02,6,1,0,1,2,0,2,0
c4,음식점,바다는안보여요,제주특별자치도 제주시 구좌읍 종달로5길 31-1,2023,02,19,2,3,2,2,4,4,2
c4,음식점,바다다,제주특별자치도 서귀포시 대포로 148-15,2023,02,188,29,33,37,23,16,28,22
c4,음식점,바다를 본 돼지(서귀포점),제주특별자치도 서귀포시 칠십리로 123,2023,02,55,9,11,7,9,5,9,5
c4,음식점,바다를본돼지(판포점),제주특별자치도 제주시 한경면 판포1길 16,2023,02,65,10,12,17,10,5,3,8
c4,음식점,바다속고등어쌈밥,제주특별자치도 제주시 애월읍 일주서로 7089,2023,02,115,12,20,22,12,17,15,17
c4,음식점,바다어멍,"제주특별자치도 서귀포시 명동로 45 (서귀동, 바원에스클래스) 바다어멍",2023,02,41,1,4,8,10,5,8,5
c4,음식점,바다어사또,제주특별자치도 제주시 조천읍 조함해안로 478,2023,02,13,1,4,4,0,2,2,0
c4,음식점,바다위에코끼리,제주특별자치도 제주시 한림읍 협재1길 27-6,2023,02,10,1,1,0,1,4,0,3
c4,음식점,바다의집,제주특별자치도 서귀포시 성산읍 해맞이해안로 2758,2023,02,31,6,7,7,2,6,2,1
c4,음식점,바다잔치,제주특별자치도 제주시 탑동로 79,2023,02,8,0,0,0,3,3,1,1
c4,음식점,바다제비,제주특별자치도 제주시 한림읍 한림로 640,2023,02,18,2,1,3,0,5,2,5
c4,음식점,바다풍경횟집,제주특별자치도 제주시 서해안로 654,2023,02,62,8,13,7,9,11,6,8
c4,음식점,바당꺼몬딱,제주특별자치도 제주시 우도면 우도해안길 144,2023,02,13,0,2,1,1,1,5,3
c4,음식점,바당지기,제주특별자치도 제주시 구좌읍 해맞이해안로 480,2023,02,15,2,3,1,1,3,2,3
c4,음식점,바라나시 책골목,제주시 동한두기길 35-2,2023,02,11,2,3,2,3,0,1,0
c4,음식점,바람벽에흰당나귀,제주특별자치도 제주시 구좌읍 동복로 11,2023,02,20,2,7,1,2,3,3,2
c4,음식점,바람이풀에그림그린날,안덕면 감산서로 59,2023,02,15,2,3,3,1,1,1,4
c4,음식점,바람카페,제주특별자치도 제주시 516로 3041-15,2023,02,22,0,5,11,3,0,1,2
c4,음식점,바램목장&카페,제주특별자치도 서귀포시 안덕면 신화역사로 611,2023,02,18,1,1,1,5,2,5,3
c4,음식점,바로족발보쌈 별관,제주특별자치도 제주시 진군중길 3,2023,02,11,0,2,3,1,0,3,2
c4,음식점,바로족발보쌈 본점,제주특별자치도 제주시 진군1길 25,2023,02,35,5,3,6,7,3,4,7
c4,음식점,바르왓,제주특별자치도 제주시 한림읍 한림남길 24,2023,02,42,5,7,9,8,3,3,7
c4,음식점,바보라면,제주특별자치도 제주시 구좌읍 해맞이해안로 1016,2023,02,15,1,1,2,2,6,2,1
c4,음식점,바보카페,제주특별자치도 제주시 구좌읍 해맞이해안로 1016,2023,02,70,8,19,13,10,6,8,6
c4,음식점,바삭돈까스 신서귀포점,제주특별자치도 서귀포시 김정문화로 5,2023,02,64,4,11,7,14,2,11,15
c4,음식점,바온탑,"제주특별자치도 서귀포시 안덕면 신화역사로304번길 38, 신화관 제주신화월드 호텔 앤 리조트 1F 스카이풀 옆 바온탑",2023,02,23,3,1,4,8,1,3,3
c4,음식점,바우네나주곰탕 삼화점,제주특별자치도 제주시 삼봉로 47,2023,02,19,0,3,4,4,3,3,2
c4,음식점,바움하우스,제주특별자치도 제주시 서해안로 448,2023,02,5,1,1,0,1,0,2,0
c4,음식점,바위소리,제주특별자치도 제주시 우도면 우도해안길 1112,2023,02,15,0,8,1,2,3,0,1
c4,음식점,바캉스샤브샤브,제주특별자치도 제주시 조천읍 신북로 595,2023,02,22,3,3,3,5,3,1,4
c4,음식점,바코,제주특별자치도 제주시 조천읍 선진길 83,2023,02,14,0,2,1,3,3,5,0
c4,음식점,박장군,서귀포시 안덕면 중산간서로 2120,2023,02,21,5,0,4,3,5,3,1
c4,음식점,반딧불한담,제주특별자치도 제주시 애월읍 애월로1길 24-11 (애월리),2023,02,28,4,1,5,3,6,5,4
c4,음식점,방긋스낵,제주특별자치도 제주시 구좌읍 행원로1길 32-5,2023,02,22,4,1,6,2,3,4,2
c4,음식점,방듸,제주특별자치도 서귀포시 성산읍 섭지코지로 48,2023,02,10,1,3,1,1,4,0,0
c4,음식점,방모루,제주특별자치도 제주시 조천읍 북촌7길 31,2023,02,19,1,3,4,3,3,3,2
c4,음식점,배롱개,제주특별자치도 제주시 구좌읍 해맞이해안로 434,2023,02,13,2,3,3,1,1,2,1
c4,음식점,백기해녀의 집,제주특별자치도 서귀포시 성산읍 일출로 88-19,2023,02,27,3,3,3,1,10,3,4
c4,음식점,백리향,제주특별자치도 제주시 조천읍 신북로 244,2023,02,12,0,1,4,4,3,0,0
c4,음식점,백번가든,제주특별자치도 제주시 애월읍 애월로 120,2023,02,13,1,2,1,1,4,2,2
c4,음식점,백사장횟집(백사장회센터),제주특별자치도 서귀포시 표선면 표선당포로 19-3,2023,02,29,3,4,7,3,5,5,2
c4,음식점,백수당,제주특별자치도 제주시 구좌읍 월정1길 63,2023,02,19,3,2,3,3,2,5,1
c4,음식점,백양닭집,제주특별자치도 제주시 서문로6길 7,2023,02,42,7,5,5,6,9,9,1
c4,음식점,뱅인타코,제주특별자치도 서귀포시 대정읍 에듀시티로 74 상가동 101호,2023,02,15,4,1,2,1,2,1,4
c4,음식점,버거307,제주특별자치도 제주시 조천읍 조함해안로 504,2023,02,20,2,2,3,4,4,1,4
c4,음식점,버거307 협재점,제주특별자치도 제주시 한림읍 한림로 330,2023,02,23,1,1,5,6,2,4,4
c4,음식점,버터모닝,제주특별자치도 제주시 애월읍 하광로 279,2023,02,47,5,6,10,9,5,8,4
c4,음식점,번개피자,제주특별자치도 서귀포시 안덕면 녹차분재로 218 항공우주박물관 3층,2023,02,17,1,2,3,5,2,2,2
c4,음식점,법환어촌계횟집,제주특별자치도 서귀포시 막숙포로 62,2023,02,25,5,9,0,4,1,3,3
c4,음식점,벙커하우스,제주특별자치도 서귀포시 막숙포로41번길 66,2023,02,30,4,4,0,7,1,11,3
c4,음식점,베이커리 포그,제주특별자치도 제주시 아란7길 10,2023,02,20,0,4,4,1,3,4,4
c4,음식점,베이크샵스니프,제주특별자치도 서귀포시 신서귀로 32,2023,02,19,4,2,4,0,3,4,2
c4,음식점,베지그랑,서귀포시 효돈로170번길 20,2023,02,19,3,4,2,4,3,0,3
c4,음식점,벨라지다,제주특별자치도 서귀포시 안덕면 신화역사로304번길 139,2023,02,10,0,2,3,2,0,2,1
c4,음식점,벨롱,제주특별자치도 제주시 구좌읍 해맞이해안로 1652,2023,02,17,1,5,3,3,1,4,0
c4,음식점,별난카페,제주특별자치도 서귀포시 안덕면 녹차분재로 199,2023,02,27,2,4,2,6,8,1,4
c4,음식점,별오름 노형점,제주특별자치도 제주시 1100로 3213-27,2023,02,32,7,3,7,1,4,3,7
c4,음식점,병천한가네순대국밥,제주특별자치도 서귀포시 중산간동로 8359,2023,02,12,4,2,1,1,1,2,1
c4,음식점,볕이드는곳벧디,제주특별자치도 제주시 은수길 65,2023,02,31,10,4,1,4,3,5,4
c4,음식점,보라네,제주특별자치도 제주시 추자면 추자로 96,2023,02,5,0,0,2,0,2,1,0
c4,음식점,보래드베이커스,제주특별자치도 서귀포시 보목로64번길 178,2023,02,32,3,5,6,2,6,4,6
c4,음식점,보룡제과,제주특별자치도 서귀포시 성산읍 고성오조로 48-1,2023,02,13,2,4,2,3,1,0,1
c4,음식점,보름숲,제주특별자치도 서귀포시 1100로 255,2023,02,42,9,4,7,6,2,7,7
c4,음식점,보말과풍경,제주특별자치도 서귀포시 대정읍 하모중앙로 17,2023,02,19,0,3,6,1,4,3,2
c4,음식점,보말보말,제주특별자치도 제주시 애월읍 애월로 57,2023,02,29,4,2,4,4,4,5,6
c4,음식점,보말이야기,제주특별자치도 제주시 한림읍 비양도길 14-3,2023,02,13,3,3,2,2,0,2,1
c4,음식점,보목해녀의집,제주특별자치도 서귀포시 보목포로 48 (보목동),2023,02,24,2,4,4,4,1,3,6
c4,음식점,보스코화덕피자,제주특별자치도 제주시 수목원길 27,2023,02,92,15,8,12,13,12,11,21
c4,음식점,보엠,제주특별자치도 제주시 원노형로 102,2023,02,9,1,1,2,0,2,1,2
c4,음식점,보영반점,제주특별자치도 제주시 한림읍 한림로 692-1,2023,02,18,2,1,4,1,3,4,3
c4,음식점,보틀앤볼,제주특별자치도 서귀포시 일주동로 8712-2,2023,02,14,3,3,1,2,2,2,1
c4,음식점,복단지식당,제주특별자치도 제주시 한림읍 한림북동길 26,2023,02,16,1,3,3,3,2,2,2
c4,음식점,복댕이,제주특별자치도 서귀포시 성산읍 일출로 34,2023,02,10,1,2,2,2,2,1,0
c4,음식점,복여네왕돈가스,제주특별자치도 제주시 우도면 우도로 323,2023,02,7,0,2,1,1,3,0,0
c4,음식점,복자씨연탄구이,제주특별자치도 서귀포시 성산읍 해맞이해안로 2764,2023,02,61,8,15,6,8,9,9,6
c4,음식점,본가,제주특별자치도 제주시 도남로 103,2023,02,20,2,6,2,1,3,4,2
c4,음식점,본디국수,제주특별자치도 제주시 중앙로 276,2023,02,12,2,4,1,1,1,2,1
c4,음식점,본카페,제주특별자치도 제주시 애월읍 애월해안로 179,2023,02,13,3,2,2,1,0,4,1
c4,음식점,볼스카페,제주특별자치도 서귀포시 일주서로 626,2023,02,18,6,2,1,2,1,4,2
c4,음식점,볼스프로덕션,제주특별자치도 서귀포시 일주서로 626,2023,02,9,1,2,1,1,0,3,1
c4,음식점,봄날카페,제주특별자치도 제주시 애월읍 애월로1길 25,2023,02,177,30,22,38,31,22,22,12
c4,음식점,봉you,제주 서귀포시 안덕면 중산간서로 1817,2023,02,23,4,3,3,4,2,4,3
c4,음식점,봉골레밥상,제주특별자치도 제주시 추자면 대서3길 40,2023,02,4,0,1,2,0,0,1,0
c4,음식점,봉끄랑,제주특별자치도 제주시 우도면 우도해안길 144,2023,02,16,3,4,3,1,2,2,1
c4,음식점,봉봉커피,제주특별자치도 제주시 우도면 우도해안길 630,2023,02,15,4,2,0,2,2,2,3
c4,음식점,봉이네식당,제주특별자치도 제주시 추자면 신양2길 39,2023,02,12,0,2,3,1,1,4,1
c4,음식점,봉자살롱,제주특별자치도 제주시 번영로 540 1층,2023,02,17,2,6,2,2,2,3,0
c4,음식점,봉자커피 봉개점,제주특별자치도 제주시 번영로 540,2023,02,22,5,1,5,1,4,3,3
c4,음식점,봉주르마담,제주특별자치도 서귀포시 대청로 33,2023,02,18,3,4,3,1,2,3,2
c4,음식점,봉플라봉뱅,제주특별자치도 제주시 문송1길 6-1 정인하우스 1층,2023,02,22,2,3,3,1,6,3,4
c4,음식점,뵤뵤,제주특별자치도 제주시 한림읍 명재로 155,2023,02,25,3,2,6,5,3,4,2
c4,음식점,부두식당 (모슬포),제주특별자치도 서귀포시 대정읍 하모항구로 62,2023,02,91,12,15,14,17,8,9,16
c4,음식점,부르네비어가든,제주특별자치도 제주시 서해안로 376,2023,02,11,2,4,0,1,2,0,2
c4,음식점,부원뚝배기,제주특별자치도 제주시 한림읍 일주서로 5608,2023,02,9,1,2,0,0,1,3,2
c4,음식점,부지깽이,제주특별자치도 제주시 광양13길 11-2,2023,02,12,1,2,1,1,3,1,3
c4,음식점,부촌홍어,제주특별자치도 제주시 도남로6길 1,2023,02,64,13,2,12,13,6,9,9
c4,음식점,북촌에가면,제주특별자치도 제주시 조천읍 북촌5길 6,2023,02,55,6,7,9,7,8,6,12
c4,음식점,붉은제주,제주특별자치도 제주시 애월읍 애월로 37,2023,02,132,12,43,21,12,15,13,16
c4,음식점,뷰스트,제주특별자치도 서귀포시 안덕면 형제해안로 30,2023,02,14,0,3,2,1,1,5,2
c4,음식점,브릭스 제주,제주특별자치도 제주시 구좌읍 김녕로2길 6,2023,02,15,2,4,1,0,4,1,3
c4,음식점,브와두스,제주특별자치도 제주시 국기로 35,2023,02,44,7,6,7,7,7,4,6
c4,음식점,블랑로쉐,제주특별자치도 제주시 우도면 우도해안길 783,2023,02,26,3,10,3,3,2,2,3
c4,음식점,블랑제리,제주특별자치도 서귀포시 동홍중앙로52번길 2,2023,02,13,4,2,1,2,1,0,3
c4,음식점,블랙이쉬레드,제주특별자치도 제주시 애월읍 하소로 769-10,2023,02,37,1,11,6,4,3,7,5
c4,음식점,블랙포엠,제주특별자치도 제주시 조천읍 조함해안로 476-1,2023,02,24,3,8,2,3,2,4,2
c4,음식점,블랙피그,제주특별자치도 서귀포시 안덕면 화순서서로 63 1층 블랙피그,2023,02,26,3,5,2,4,6,3,3
c4,음식점,블루메베이글,제주특별자치도 제주시 가령로4길 3,2023,02,38,3,5,5,7,7,3,8
c4,음식점,블루밍제이,제주특별자치도 제주시 한림읍 명월로2길 6,2023,02,17,2,4,2,3,0,3,3
c4,음식점,블루사이공,제주특별자치도 제주시 애월읍 중산간서로 6333,2023,02,12,3,2,3,1,2,1,0
c4,음식점,블루하우스,서귀포시 중앙로 73,2023,02,12,1,2,5,0,1,1,2
c4,음식점,블리스풀,제주특별자치도 제주시 애월읍 산록서로 383,2023,02,13,4,1,2,1,1,2,2
c4,음식점,블리케이크,제주특별자치도 제주시 신설로6길 8 1층,2023,02,16,4,1,1,2,2,3,3
c4,음식점,비만고양이,제주특별자치도 제주시 신성로13길 31,2023,02,13,2,3,4,1,0,2,1
c4,음식점,비밀의숲 카페,제주특별자치도 제주시 구좌읍 송당리 산 66-2,2023,02,67,12,5,9,8,8,10,15
c4,음식점,비바리짬뽕,제주특별자치도 제주시 애월읍 하귀9길 11,2023,02,24,4,2,5,3,2,7,1
c4,음식점,비브레이브커피로스터스,제주특별자치도 서귀포시 서호중앙로 85-13,2023,02,21,2,4,3,1,3,4,4
c4,음식점,비양도 올레카페,제주특별자치도 제주시 한림읍 비양도길 24,2023,02,9,1,2,0,2,0,2,2
c4,음식점,비양도식당,제주특별자치도 제주시 한림읍 한림로 167,2023,02,63,9,9,8,11,11,9,6
c4,음식점,비올레제주,제주특별자치도 제주시 한림읍 한림로 510,2023,02,9,1,2,0,1,1,2,2
c4,음식점,비원,제주특별자치도 제주시 수목원길 3,2023,02,9,2,1,2,1,1,1,1
c4,음식점,비자림국수집,제주특별자치도 제주시 구좌읍 비자숲길 46,2023,02,104,13,18,14,10,16,17,16
